iter	Logloss	Accuracy
134	0.3216709612	0.8738954809
135	0.3212681984	0.8741479424
136	0.3208814531	0.8737692502
137	0.3204100005	0.8741479424
138	0.3200360155	0.8740217117
139	0.3197467974	0.8742741732
140	0.3194310996	0.8741479424
141	0.3188665506	0.8745266347
142	0.318353188	0.8744004039
143	0.318144207	0.8746528654
144	0.3175139218	0.8744004039
145	0.3171235241	0.8746528654
146	0.3167056643	0.8746528654
147	0.3162581264	0.8751577884
148	0.3160533245	0.8749053269
149	0.3155225415	0.8752840192
150	0.3152252019	0.8755364807
151	0.3148367972	0.8751577884
152	0.3145869952	0.8757889422
153	0.3140239782	0.8755364807
154	0.3135597578	0.8756627114
155	0.3132550692	0.8759151729
156	0.3128931175	0.8761676344
157	0.3125819603	0.8767987882
158	0.3119627547	0.8764200959
159	0.3114498787	0.8769250189
160	0.3110747201	0.8767987882
161	0.3109371774	0.8766725574
162	0.310693887	0.8769250189
163	0.3102115105	0.8771774804
164	0.3098991669	0.8770512497
165	0.3095118231	0.8766725574
166	0.3091993801	0.8774299419
167	0.3089454047	0.8778086342
168	0.3085008256	0.8783135572
169	0.3081076944	0.8781873264
170	0.3075329502	0.8783135572
171	0.3071266641	0.8785660187
172	0.3068513241	0.8784397879
173	0.30660021	0.8786922494
174	0.3062514947	0.8791971724
175	0.3059866552	0.8795758647
176	0.3058080004	0.8795758647
177	0.3053994268	0.8795758647
178	0.3052197023	0.8793234032
179	0.3047302724	0.8794496339
180	0.3043969127	0.8800807877
181	0.3041746328	0.8803332492
182	0.3038934365	0.8804594799
183	0.303557348	0.8804594799
184	0.3032036395	0.8809644029
185	0.3029926158	0.8813430952
186	0.3027626202	0.8814693259
187	0.3026886909	0.8813430952
188	0.3023637196	0.8813430952
189	0.3020992849	0.8813430952
190	0.3017592175	0.8814693259
191	0.3014725719	0.8814693259
192	0.3013231945	0.8815955567
193	0.3011992104	0.8817217874
194	0.3009491295	0.8814693259
195	0.3005601042	0.8819742489
196	0.3001776177	0.8824791719
197	0.2998241669	0.8822267104
198	0.2996401733	0.8821004797
199	0.2993544697	0.8822267104
200	0.2990289282	0.8823529412
201	0.2987116655	0.8823529412
202	0.2985618723	0.8824791719
203	0.2982558894	0.8829840949
204	0.2979864388	0.8824791719
205	0.2975775918	0.8831103257
206	0.2972215407	0.8838677102
207	0.2969068959	0.8843726332
208	0.2966898155	0.8839939409
209	0.2965273047	0.8839939409
210	0.2963875034	0.8841201717
211	0.2961079062	0.8843726332
212	0.2959411311	0.8841201717
213	0.2956004537	0.8841201717
214	0.2954469522	0.8841201717
215	0.2951018777	0.8846250947
216	0.2949333744	0.8847513254
217	0.2945563328	0.8846250947
218	0.2944264328	0.8851300177
219	0.294242058	0.8855087099
220	0.2939158087	0.8856349407
221	0.2937125804	0.8860136329
222	0.2934358187	0.8865185559
223	0.2933001471	0.8865185559
224	0.293167453	0.8866447867
225	0.2929463968	0.8865185559
226	0.2926296938	0.8866447867
227	0.2922165226	0.8874021712
228	0.2920278624	0.8877808634
229	0.2919177307	0.8877808634
230	0.2917040436	0.8879070942
231	0.2915499378	0.8877808634
232	0.291324258	0.8879070942
233	0.2911653316	0.8877808634
234	0.2907234862	0.8880333249
235	0.2904049391	0.8884120172
236	0.2902223469	0.8885382479
237	0.2900712604	0.8882857864
238	0.2898013156	0.8887907094
239	0.2894739129	0.8889169402
240	0.2891169707	0.8885382479
241	0.2888918648	0.8890431709
242	0.2883568706	0.8887907094
243	0.2880852584	0.8885382479
244	0.2878724769	0.8887907094
245	0.2877616032	0.8887907094
246	0.2873059351	0.8889169402
247	0.2871460646	0.8890431709
248	0.2869878856	0.8891694017
249	0.2868147558	0.8894218632
250	0.2867146482	0.8894218632
251	0.2865144728	0.8898005554
252	0.2861246381	0.8895480939
253	0.2857624674	0.8894218632
254	0.2852528552	0.8899267862
255	0.2848887979	0.8904317092
256	0.2847224258	0.8904317092
257	0.2845502005	0.8903054784
258	0.2841931829	0.8905579399
259	0.2839646606	0.8903054784
260	0.2837994058	0.8906841707
261	0.2835265952	0.8908104014
262	0.2834150282	0.8909366322
263	0.2832783115	0.8910628629
264	0.2829128456	0.8916940167
265	0.282691696	0.8911890937
266	0.2822824812	0.8919464782
267	0.2821088238	0.8921989397
268	0.2819453582	0.8923251704
269	0.2815203031	0.8924514012
270	0.2813718013	0.8923251704
271	0.280940272	0.8927038627
272	0.2806962227	0.8924514012
273	0.2803416953	0.8928300934
274	0.2800671658	0.8929563242
275	0.2798645909	0.8932087857
276	0.2794788999	0.8937137087
277	0.2793508298	0.8935874779
278	0.2790976028	0.8934612472
279	0.2789416297	0.8939661702
280	0.2787139512	0.8934612472
281	0.2782766865	0.8944710932
282	0.277930537	0.8943448624
283	0.2777732648	0.8943448624
284	0.277681941	0.8944710932
285	0.2775891576	0.8945973239
286	0.277410154	0.8947235547
287	0.2772269633	0.8945973239
288	0.2769689356	0.8949760162
289	0.2767806672	0.8949760162
290	0.2765536293	0.8952284777
291	0.2763717426	0.8953547084
292	0.2761711805	0.8954809392
293	0.275948825	0.8953547084
294	0.2758232101	0.8954809392
295	0.2754862583	0.8959858622
296	0.275342629	0.8961120929
297	0.2749582193	0.8961120929
298	0.2748436083	0.8961120929
299	0.2745115953	0.8961120929
300	0.2743119264	0.8962383237
301	0.2740382853	0.8967432467
302	0.273769022	0.8968694774
303	0.2737212111	0.8968694774
304	0.2734605954	0.8969957082
305	0.2733481083	0.8971219389
306	0.2731227359	0.8972481697
307	0.2729664566	0.8972481697
308	0.2726334414	0.8976268619
309	0.2725256114	0.8976268619
310	0.2723362641	0.8978793234
311	0.27198048	0.8985104772
312	0.2717694514	0.8980055542
313	0.2715624673	0.8983842464
314	0.2714133471	0.8982580157
315	0.2713262379	0.8983842464
316	0.2712300302	0.8983842464
317	0.2711429563	0.8982580157
318	0.2709552775	0.8983842464
319	0.2705067291	0.8983842464
320	0.270306394	0.8990154002
321	0.2702009471	0.8990154002
322	0.2699985397	0.8987629387
323	0.2697861534	0.8991416309
324	0.2696711986	0.8990154002
325	0.2694436557	0.8993940924
326	0.2692578854	0.8993940924
327	0.268955739	0.8992678617
328	0.2685904718	0.8995203232
329	0.2682483039	0.9000252461
330	0.2680964116	0.9000252461
331	0.2677141545	0.9000252461
332	0.2676429167	0.9000252461
333	0.2673942144	0.9001514769
334	0.2672315739	0.9001514769
335	0.2670546472	0.8997727847
336	0.2669679878	0.8998990154
337	0.2668395074	0.9000252461
338	0.2666411737	0.9002777076
339	0.2662211739	0.9004039384
340	0.2658281365	0.9002777076
341	0.2655828481	0.9001514769
342	0.2654590795	0.9002777076
343	0.2650349795	0.9005301691
344	0.2649790071	0.9005301691
345	0.264870454	0.9006563999
346	0.2646588266	0.9009088614
347	0.2644469133	0.9006563999
348	0.2641467087	0.9007826306
349	0.2640638537	0.9007826306
350	0.263750505	0.9009088614
351	0.263467578	0.9007826306
352	0.2631903719	0.9006563999
353	0.2629771078	0.9006563999
354	0.2624650639	0.9012875536
355	0.2622315058	0.9015400151
356	0.2620133193	0.9015400151
357	0.2617428248	0.9016662459
358	0.2616567345	0.9020449381
359	0.2615792892	0.9020449381
360	0.261438539	0.9019187074
361	0.2612909503	0.9017924766
362	0.2612259435	0.9019187074
363	0.2611166683	0.9020449381
364	0.2609780573	0.9024236304
365	0.2609364486	0.9021711689
366	0.2608037621	0.9024236304
367	0.2604447663	0.9025498611
368	0.2603687949	0.9028023226
369	0.26016127	0.9028023226
370	0.2600564568	0.9028023226
371	0.2598698989	0.9028023226
372	0.2595818246	0.9025498611
373	0.2593242023	0.9030547841
374	0.2591833664	0.9030547841
375	0.2589870598	0.9030547841
376	0.2588601642	0.9030547841
377	0.2586079239	0.9033072456
378	0.2583620235	0.9033072456
379	0.2580930735	0.9031810149
380	0.2577810028	0.9030547841
381	0.2575009139	0.9031810149
382	0.2573084673	0.9034334764
383	0.2572274984	0.9036859379
384	0.2568459301	0.9040646301
385	0.2565082809	0.9043170916
386	0.2563808846	0.9040646301
387	0.2563022403	0.9041908609
388	0.2560311203	0.9046957839
389	0.2558667187	0.9050744761
390	0.2556431224	0.9050744761
391	0.2553657436	0.9050744761
392	0.2552864231	0.9050744761
393	0.2551398057	0.9052007069
394	0.2550438953	0.9052007069
395	0.2547485541	0.9054531684
396	0.2544383214	0.9054531684
397	0.2542278645	0.9057056299
398	0.2539399013	0.9057056299
399	0.2536066632	0.9059580914
400	0.2534948991	0.9058318606
401	0.2531549136	0.9059580914
402	0.2528147033	0.9058318606
403	0.2527514726	0.9058318606
404	0.252634949	0.9059580914
405	0.2524812035	0.9060843221
406	0.2523656734	0.9062105529
407	0.2521884275	0.9062105529
408	0.2521312872	0.9064630144
409	0.2519205411	0.9063367836
410	0.2516762551	0.9064630144
411	0.2513409934	0.9067154759
412	0.2511608273	0.9067154759
413	0.2510913513	0.9065892451
414	0.2508901531	0.9065892451
415	0.2508410205	0.9067154759
416	0.2505678319	0.9068417066
417	0.2504456667	0.9068417066
418	0.2502199829	0.9070941681
419	0.2501098543	0.9072203989
420	0.2500347536	0.9072203989
421	0.2499833214	0.9072203989
422	0.2498099119	0.9073466296
423	0.249464422	0.9074728604
424	0.2492678237	0.9078515526
425	0.2490968598	0.9077253219
426	0.2490327874	0.9077253219
427	0.2489053922	0.9077253219
428	0.248631842	0.9079777834
429	0.2484036267	0.9079777834
430	0.2481754403	0.9078515526
431	0.2479129639	0.9078515526
432	0.2478524784	0.9079777834
433	0.2476896686	0.9081040141
434	0.2475078781	0.9081040141
435	0.2473406264	0.9081040141
436	0.2472669535	0.9082302449
437	0.2471288802	0.9082302449
438	0.2468733345	0.9079777834
439	0.246719679	0.9083564756
440	0.246324495	0.9082302449
441	0.2460755884	0.9086089371
442	0.2457982558	0.9086089371
443	0.2456779264	0.9084827064
444	0.2454499109	0.9086089371
445	0.2452192571	0.9086089371
446	0.2450613694	0.9086089371
447	0.2449373482	0.9084827064
448	0.2447384326	0.9087351679
449	0.2446570716	0.9089876294
450	0.2445365772	0.9089876294
451	0.2443646068	0.9087351679
452	0.2440676779	0.9087351679
453	0.2438567335	0.9088613986
454	0.2436268033	0.9089876294
455	0.2434661529	0.9088613986
456	0.2434101348	0.9088613986
457	0.2433208782	0.9089876294
458	0.2431581029	0.9089876294
459	0.2430254544	0.9091138601
460	0.2427627035	0.9091138601
461	0.2426407745	0.9092400909
462	0.2425287243	0.9092400909
463	0.2424679898	0.9094925524
464	0.2423985465	0.9094925524
465	0.2423513424	0.9094925524
466	0.2421008958	0.9099974754
467	0.2420000029	0.9099974754
468	0.2416872721	0.9103761676
469	0.241543244	0.9103761676
470	0.2412070024	0.9103761676
471	0.2410814903	0.9102499369
472	0.2410271421	0.9102499369
473	0.2408230006	0.9103761676
474	0.2405393897	0.9105023984
475	0.2404943883	0.9105023984
476	0.2403678655	0.9108810906
477	0.2402882674	0.9108810906
478	0.2400557852	0.9112597829
479	0.2398025674	0.9115122444
480	0.2396380187	0.9117647059
481	0.2392549146	0.9116384751
482	0.239032214	0.9118909366
483	0.2389133785	0.9121433981
484	0.2385711399	0.9123958596
485	0.2383830504	0.9125220904
486	0.2382655209	0.9123958596
487	0.238204154	0.9123958596
488	0.2380681087	0.9127745519
489	0.2379420158	0.9129007826
490	0.2378084421	0.9131532441
491	0.2376190712	0.9132794749
492	0.237386487	0.9130270134
493	0.2371644334	0.9130270134
494	0.2370451547	0.9129007826
495	0.2367965329	0.9130270134
496	0.2367690838	0.9131532441
497	0.2365775472	0.9132794749
498	0.2365430595	0.9134057056
499	0.2364952146	0.9135319364
500	0.2362626204	0.9135319364
501	0.2361759499	0.9136581671
502	0.2360846111	0.9137843979
503	0.2358328544	0.9137843979
504	0.2357287159	0.9136581671
505	0.2355630634	0.9140368594
506	0.2354187898	0.9137843979
507	0.2352628879	0.9140368594
508	0.2351848735	0.9141630901
509	0.2349554026	0.9144155516
510	0.2348023684	0.9144155516
511	0.2345108138	0.9146680131
512	0.2344727922	0.9145417824
513	0.2343188704	0.9145417824
514	0.2341672516	0.9145417824
515	0.233898162	0.9142893209
516	0.2337254406	0.9144155516
517	0.2335416337	0.9149204746
518	0.2333196448	0.9149204746
519	0.2332383567	0.9150467054
520	0.2332151766	0.9150467054
521	0.2330269762	0.9150467054
522	0.2329912039	0.9150467054
523	0.2329661563	0.9150467054
524	0.2328568197	0.9150467054
525	0.2327437024	0.9152991669
526	0.2326272183	0.9155516284
527	0.2324314022	0.9158040899
528	0.2322343308	0.9158040899
529	0.2320908214	0.9158040899
530	0.2320477889	0.9158040899
531	0.2319545567	0.9158040899
532	0.2318644754	0.9158040899
533	0.2317644674	0.9159303206
534	0.231558346	0.9161827821
535	0.2315354901	0.9161827821
536	0.2315159561	0.9163090129
537	0.2314071021	0.9163090129
538	0.2313114855	0.9163090129
539	0.2311825282	0.9163090129
540	0.231023207	0.9163090129
541	0.2309106872	0.9164352436
542	0.2308292068	0.9165614744
543	0.2307575394	0.9165614744
544	0.230541917	0.9164352436
545	0.2304700876	0.9166877051
546	0.230318986	0.9168139359
547	0.2302111128	0.9169401666
548	0.2300862436	0.9169401666
549	0.2298849794	0.9171926281
550	0.2297900079	0.9170663974
551	0.2295508354	0.9171926281
552	0.229454177	0.9169401666
553	0.2293306106	0.9170663974
554	0.2292733592	0.9171926281
555	0.229156351	0.9171926281
556	0.2290511571	0.9174450896
557	0.2287721847	0.9178237819
558	0.228720569	0.9179500126
559	0.2284416183	0.9182024741
560	0.2283282103	0.9182024741
561	0.2281588945	0.9183287049
562	0.2280093099	0.9187073971
563	0.2279638655	0.9187073971
564	0.2279202931	0.9187073971
565	0.2276807033	0.9187073971
566	0.2275582507	0.9185811664
567	0.2274150425	0.9187073971
568	0.2273032114	0.9188336279
569	0.2272023173	0.9188336279
570	0.2271599484	0.9188336279
571	0.2271093421	0.9189598586
572	0.2269020555	0.9192123201
573	0.2267933708	0.9194647816
574	0.2267113004	0.9194647816
575	0.2266036022	0.9194647816
576	0.2264503422	0.9195910124
577	0.2260650456	0.9195910124
578	0.2259776495	0.9198434739
579	0.2259322353	0.9200959354
580	0.2258883077	0.9200959354
581	0.2257739938	0.9202221661
582	0.2256427764	0.9200959354
583	0.2255459998	0.9200959354
584	0.2255012439	0.9200959354
585	0.225434093	0.9202221661
586	0.2254191777	0.9203483969
587	0.2252039099	0.9204746276
588	0.225131862	0.9204746276
589	0.2249621527	0.9208533199
590	0.2248894325	0.9208533199
591	0.2248502993	0.9208533199
592	0.2247142973	0.9207270891
593	0.2246178051	0.9208533199
594	0.2245719156	0.9207270891
595	0.2245482473	0.9208533199
596	0.2244079659	0.9209795506
597	0.2243040559	0.9213582429
598	0.2241231867	0.9216107044
599	0.223986816	0.9217369351
600	0.2238698281	0.9218631659
601	0.2237833157	0.9218631659
602	0.2236394977	0.9218631659
603	0.2234773194	0.9218631659
604	0.2233786375	0.9218631659
605	0.223179548	0.9218631659
606	0.2229894534	0.9219893966
607	0.2228317442	0.9222418581
608	0.2225682655	0.9221156274
609	0.2224352026	0.9224943196
610	0.2223540473	0.9226205504
611	0.2223326785	0.9224943196
612	0.2222479286	0.9228730119
613	0.2222103836	0.9228730119
614	0.22190205	0.9229992426
615	0.2218050414	0.9231254734
616	0.2217077129	0.9233779349
617	0.2216887907	0.9235041656
618	0.2216461898	0.9235041656
619	0.2215915084	0.9235041656
620	0.2215342151	0.9235041656
621	0.221519238	0.9235041656
622	0.2213694633	0.9232517041
623	0.2212037095	0.9232517041
624	0.2211264346	0.9232517041
625	0.2210049603	0.9236303964
626	0.2208261836	0.9237566271
627	0.2208080465	0.9237566271
628	0.2207525977	0.9238828579
629	0.2206844707	0.9237566271
630	0.2205272296	0.9237566271
631	0.220352342	0.9236303964
632	0.2201802792	0.9237566271
633	0.2200592673	0.9240090886
634	0.2199263748	0.9241353194
635	0.2198402567	0.9241353194
636	0.2198114704	0.9241353194
637	0.2197311496	0.9243877809
638	0.2196299501	0.9245140116
639	0.219572923	0.9243877809
640	0.2194802614	0.9242615501
641	0.2194679856	0.9242615501
642	0.2191672411	0.9245140116
643	0.2191303388	0.9246402424
644	0.2190560049	0.9246402424
645	0.2190058032	0.9245140116
646	0.2189034631	0.9245140116
647	0.2188677124	0.9245140116
648	0.2187444689	0.9245140116
649	0.2185513186	0.9246402424
650	0.2184100241	0.9246402424
651	0.2181723746	0.9246402424
652	0.2180397347	0.9246402424
653	0.2179258614	0.9248927039
654	0.2178302898	0.9250189346
655	0.2176897405	0.9251451654
656	0.2176526675	0.9251451654
657	0.2176312125	0.9252713961
658	0.2175074185	0.9252713961
659	0.2173823013	0.9252713961
660	0.2172666107	0.9252713961
661	0.2170609152	0.9252713961
662	0.2169508013	0.9253976269
663	0.2168048661	0.9253976269
664	0.2167752446	0.9253976269
665	0.2165747905	0.9256500884
666	0.2164485061	0.9256500884
667	0.2163856323	0.9256500884
668	0.216236522	0.9256500884
669	0.2160949831	0.9257763191
670	0.2160856562	0.9257763191
671	0.2159546324	0.9257763191
672	0.2159236225	0.9257763191
673	0.2158279559	0.9260287806
674	0.2157122606	0.9260287806
675	0.2156670735	0.9259025499
676	0.215310221	0.9261550114
677	0.2152624383	0.9261550114
678	0.2152238922	0.9261550114
679	0.2151944361	0.9260287806
680	0.2151793606	0.9260287806
681	0.2150340746	0.9260287806
682	0.2148786795	0.9260287806
683	0.214865965	0.9260287806
684	0.2147427294	0.9261550114
685	0.2147001783	0.9260287806
686	0.2146917097	0.9260287806
687	0.214593275	0.9257763191
688	0.2144425253	0.9260287806
689	0.2143425636	0.9260287806
690	0.2142435089	0.9261550114
691	0.2142280822	0.9261550114
692	0.2140200149	0.9264074729
693	0.2139870098	0.9264074729
694	0.2139511527	0.9264074729
695	0.2138566283	0.9264074729
696	0.213708014	0.9266599344
697	0.2136749877	0.9266599344
698	0.2136547619	0.9266599344
699	0.2134646321	0.9267861651
700	0.2132146166	0.9267861651
701	0.2131805648	0.9267861651
702	0.2131429674	0.9269123959
703	0.2131313906	0.9269123959
704	0.2131165357	0.9269123959
705	0.2130146431	0.9269123959
706	0.2129661831	0.9269123959
707	0.212842873	0.9269123959
708	0.2127836292	0.9269123959
709	0.2126211123	0.9269123959
710	0.2125944652	0.9269123959
711	0.2125033671	0.9271648574
712	0.2124179853	0.9274173189
713	0.212322214	0.9272910881
714	0.2120869264	0.9271648574
715	0.2119395607	0.9275435496
716	0.2118140005	0.9277960111
717	0.2117693941	0.9276697804
718	0.2115672602	0.9277960111
719	0.2114545478	0.9279222419
720	0.2113519247	0.9283009341
721	0.211323047	0.9283009341
722	0.2112872679	0.9281747034
723	0.2110659372	0.9281747034
724	0.2109483062	0.9284271649
725	0.2108937753	0.9283009341
726	0.2107447621	0.9285533956
727	0.2105478089	0.9285533956
728	0.2105016789	0.9284271649
729	0.2103785305	0.9285533956
730	0.2103368298	0.9285533956
731	0.2102777503	0.9285533956
732	0.2102482023	0.9286796264
733	0.2101069327	0.9288058571
734	0.2100500681	0.9288058571
735	0.2099691026	0.9288058571
736	0.2097928874	0.9286796264
737	0.2096830563	0.9285533956
738	0.2096149522	0.9286796264
739	0.2094219072	0.9288058571
740	0.2093185509	0.9288058571
741	0.2092846392	0.9289320879
742	0.2092741347	0.9289320879
743	0.2091925854	0.9289320879
744	0.2091077713	0.9289320879
745	0.2090869214	0.9289320879
746	0.2089686291	0.9289320879
747	0.2087700683	0.9289320879
748	0.208527772	0.9291845494
749	0.2084361871	0.9293107801
750	0.2083728309	0.9294370109
751	0.2083060469	0.9295632416
752	0.208266269	0.9295632416
753	0.2082040034	0.9295632416
754	0.2080087802	0.9294370109
755	0.2078263977	0.9294370109
756	0.2076638317	0.9295632416
757	0.2073123426	0.9299419339
758	0.2071520178	0.9295632416
759	0.207034224	0.9299419339
760	0.2070013972	0.9299419339
761	0.2068359427	0.9300681646
762	0.2068050566	0.9300681646
763	0.206670708	0.9303206261
764	0.2065204739	0.9303206261
765	0.2064749502	0.9305730876
766	0.2064286391	0.9306993184
767	0.2063308466	0.9309517799
768	0.2063006289	0.9310780106
769	0.2061666937	0.9308255491
770	0.206085345	0.9309517799
771	0.2059939021	0.9308255491
772	0.2059207871	0.9308255491
773	0.2059197487	0.9306993184
774	0.2058334957	0.9309517799
775	0.2057342583	0.9308255491
776	0.2056994213	0.9308255491
777	0.2055534551	0.9309517799
778	0.2054720859	0.9310780106
779	0.2054310396	0.9312042414
780	0.2052978876	0.9313304721
781	0.2052607836	0.9313304721
782	0.2052440481	0.9313304721
783	0.2052299515	0.9313304721
784	0.205156503	0.9313304721
785	0.2051009873	0.9314567029
786	0.2050099572	0.9314567029
787	0.2049777214	0.9314567029
788	0.2049042651	0.9317091644
789	0.204888657	0.9315829336
790	0.204866242	0.9315829336
791	0.2045290812	0.9318353951
792	0.2043751155	0.9319616259
793	0.204220915	0.9320878566
794	0.2042083307	0.9320878566
795	0.2041343529	0.9322140874
796	0.2040498802	0.9322140874
797	0.2039857767	0.9322140874
798	0.2039665017	0.9323403181
799	0.2037224131	0.9322140874
800	0.203517335	0.9323403181
801	0.2033423708	0.9322140874
802	0.2032796576	0.9322140874
803	0.2032471863	0.9323403181
804	0.2032113807	0.9323403181
805	0.2031884873	0.9323403181
806	0.2031235464	0.9323403181
807	0.2031024972	0.9323403181
808	0.203093029	0.9323403181
809	0.2030748864	0.9323403181
810	0.2030394587	0.9323403181
811	0.2029576081	0.9323403181
812	0.2029122505	0.9323403181
813	0.2028001288	0.9323403181
814	0.2026743403	0.9327190104
815	0.2026384261	0.9327190104
816	0.202611112	0.9327190104
817	0.2025730896	0.9327190104
818	0.2024994527	0.9327190104
819	0.2024702953	0.9327190104
820	0.202379592	0.9327190104
821	0.2022260756	0.9328452411
822	0.2020636947	0.9329714719
823	0.202016539	0.9328452411
824	0.2019508699	0.9329714719
825	0.201821317	0.9329714719
826	0.2016739576	0.9332239334
827	0.2014935206	0.9330977026
828	0.2014410055	0.9330977026
829	0.2013350214	0.9332239334
830	0.2013056512	0.9332239334
831	0.2012636988	0.9332239334
832	0.2012291477	0.9330977026
833	0.2011668592	0.9330977026
834	0.201035546	0.9330977026
835	0.2009791858	0.9328452411
836	0.200908419	0.9329714719
837	0.20085184	0.9328452411
838	0.2007563214	0.9330977026
839	0.2007369537	0.9330977026
840	0.2007298274	0.9330977026
841	0.2006895575	0.9330977026
842	0.2003439239	0.9330977026
843	0.2003165111	0.9330977026
844	0.2002628914	0.9332239334
845	0.2001091974	0.9332239334
846	0.1999060283	0.9332239334
847	0.1999029038	0.9332239334
848	0.1998123393	0.9332239334
849	0.1997537075	0.9332239334
850	0.1997174332	0.9332239334
851	0.1995121711	0.9333501641
852	0.1994723612	0.9333501641
853	0.199414357	0.9333501641
854	0.1993723374	0.9334763948
855	0.1992859219	0.9336026256
856	0.1991872598	0.9334763948
857	0.1991421401	0.9334763948
858	0.1990966353	0.9332239334
859	0.1989507385	0.9334763948
860	0.198781773	0.9334763948
861	0.1987777972	0.9334763948
862	0.1987454105	0.9334763948
863	0.1985487856	0.9336026256
864	0.1985136863	0.9334763948
865	0.1983771197	0.9337288563
866	0.1982903448	0.9337288563
867	0.1982315379	0.9337288563
868	0.1981229245	0.9339813178
869	0.1979063613	0.9338550871
870	0.1977391441	0.9338550871
871	0.1976818535	0.9339813178
872	0.1976714717	0.9341075486
873	0.1974755883	0.9343600101
874	0.1974444791	0.9344862408
875	0.1974284928	0.9346124716
876	0.1972822765	0.9343600101
877	0.1972556079	0.9343600101
878	0.1971989663	0.9343600101
879	0.1970954589	0.9344862408
